channel_name,video_id,url,title,description,published_at,channel_title,tags,category_id,live_broadcast_content,duration,view_count,like_count,favorite_count,comment_count,upload_status,privacy_status,topic_categories,actual_start_time,actual_end_time,concurrent_viewers,archive_end_time
조선일보,dDNi6rS5Jng,https://www.youtube.com/watch?v=dDNi6rS5Jng,"[🔴LIVE] 판결문 읽어주는 기자(25.8.8) - 양은경 기자 출연 | [단독] 조국 사면, 지금 법조계 분위기는... | 이춘석, 특검가서 밝혀야 할 것들","⌚판읽기 타임라인⌚ ✔ 00:00 하이라이트 ✔ 13:11 판읽기 시작! ◈채널에 가입하여 혜택을 누려보세요◈ https://www.youtube.com/channel/UCdp4_yTBhQmB8E339Lafzow/join ◈ 사실에 대한 믿음, 할 말을 하는 용기. 조선일보◈ 조선일보가 만드는 유튜브는 다릅니다. 구독! 좋아요! 공유하기! 는 사랑입니다❤ 🔸 조선닷컴 공식 홈페이지 https://chosun.app.link/Tv2pQSJ3csb 🔸 조선일보 무료 구독 체험 https://chosun.app.link/j3tMd6O3csb 🔸 당신의 건강과 행복을 위한 채널 '오!건강' 👉🏻 https://bit.ly/3JzNuS1 구독해주세요!! ◈◈◈ 조선일보 유튜브 제작협찬 및 제휴광고 문의 ◈◈◈ 👉🏻👉🏻👉🏻 ghm@studioghm.com 👈🏻👈🏻👈🏻 #임은정 #이재명 #검찰 #양은경기자 #판결문읽어주는기자",2025-08-08T15:33:04Z,조선일보,"['조선일보', '조선', '언론', '이슈', '신문', '방송', '뉴스', '정치', '속보', '김광일쇼', '이슈포청천', '정치펀치', '김광일의입', '김광일', '박은주', '신동흔', '배성규', '배소빈']",25,none,PT1H10M36S,16461,983,0,22,processed,public,"['https://en.wikipedia.org/wiki/Politics', 'https://en.wikipedia.org/wiki/Society']",2025-08-08T01:51:22Z,2025-08-08T03:01:43Z,N/A,N/A
조선일보,vy5KBYgLdvo,https://www.youtube.com/watch?v=vy5KBYgLdvo,"[사설] 멀쩡한 고리 4호기도 중단, 이런 국가 자해 어딨나 | 김민철 논설위원","고리 원전 4호기가 가동을 중단했다. 원전에 문제가 생겨서가 아니라 가동 연한 40년을 채웠다는 것이다. 원전 가동 연한이라는 것은 다른 모든 설비와 마찬가지로 그때쯤 전체적으로 점검해 문제를 찾고 보수를 해야 한다는 의미다. 다른 선진국들은 이 과정을 거쳐 원전을 계속 운전하고 있다. 그런데 원전 강국이라는 우리나라에서는 이런 상식이 전혀 통하지 않고 있다. 40년 연한이 됐다고 가동 중단된 원전은 2023년 4월 고리 2호기, 지난해 9월 고리 3호기에 이어 고리 4호기가 세 번째다. 올해 말엔 전남 영광의 한빛 1호기가 40년을 맞아 가동을 멈출 예정이다. 그럴 경우 전체 원전 26기 중 15%인 4기가 가동을 중단하게 된다. 우리 원전들은 유지·관리를 잘해서 가동을 연장해도 아무런 문제가 없다는 것이 전문가들의 거의 일치된 의견이다. 멀쩡한 원전을 단순한 행정 절차 때문에 장기간 가동을 중단시키는 사례도 찾아보기 힘들다고 한다. 이런 비과학적인 국가적 낭비와 자해가 어디 있나. 가장 큰 원인은 문재인 정부가 원전 계속 운전 신청을 일부러 늦추는 수법으로 원전 가동을 일단 멈추게 만들었기 때문이다. 현재 고리 2호기부터 재가동 시기를 기약할 수 없는 상태다. 한쪽에서는 폭염으로 전력 수급을 걱정하고 한쪽에서는 가장 효율적인 전력원인 원전을 대규모로 놀리는 이런 불합리를 어떻게 받아들여야 하나. 최근 AI(인공지능) 데이터센터와 전기차 확산 등으로 전력 수요가 폭증하면서 원전 운영국들은 원전 가동 연한을 연장하고 있다. 재가동 승인 연한도 10년이 아니라 20년 단위로 하고 있다. 근래 원전 수명을 20년씩 연장해 80년 이상 쓰는 것이 국제적인 표준이 되다시피 했다. 그런데도 우리는 40년 쓰고 없애거나 장기간 사용을 중단하고 있는 것은 우리가 미국·유럽보다 돈이 남아돌아서인가. 계속 운전을 승인받는 데 적어도 3년 걸린다는 것도 납득하기 어렵다. 미국은 서류 요건만 제대로 갖추면 인허가 전에도 일단 계속 가동할 수 있게 한다. 우리도 제도를 개선하고 인허가에 속도를 내야 한다. 안전성 평가를 위한 법적 절차는 준수하되 그 기간을 단축하는 일은 어렵지 않다. ◈채널에 가입하여 혜택을 누려보세요◈ https://www.youtube.com/channel/UCdp4_yTBhQmB8E339Lafzow/join ◈ 사실에 대한 믿음, 할 말을 하는 용기. 조선일보◈ 조선일보가 만드는 유튜브는 다릅니다. 구독! 좋아요! 공유하기! 는 사랑입니다❤ 🔸 조선닷컴 공식 홈페이지 https://chosun.app.link/Tv2pQSJ3csb 🔸 조선일보 무료 구독 체험 https://chosun.app.link/j3tMd6O3csb 🔸 당신의 건강과 행복을 위한 채널 '오!건강' 👉🏻 https://bit.ly/3JzNuS1 구독해주세요!! ◈◈◈ 조선일보 유튜브 제작협찬 및 제휴광고 문의 ◈◈◈ 👉🏻👉🏻👉🏻 ghm@studioghm.com 👈🏻👈🏻👈🏻 #조선일보 #뉴스 #원전 #고리4호",2025-08-08T00:46:20Z,조선일보,"['조선일보', '조선', '언론', '이슈', '신문', '방송', '뉴스', '정치', '문재인', '원전', '고리4호']",25,none,PT2M43S,27294,1346,0,307,processed,public,"['https://en.wikipedia.org/wiki/Politics', 'https://en.wikipedia.org/wiki/Society']",N/A,N/A,N/A,N/A
중앙일보,VqmipK0gDO0,https://www.youtube.com/watch?v=VqmipK0gDO0,"[라이브] 국민의힘 대표·최고위원 후보, 대구서 첫 합동연설회 (2025.08.08)","✔중앙일보 구독하기 https://www.youtube.com/c/JoongAngIlbo?sub_confirmation=1 국민의힘은 8일 대구 엑스코에서 8·22 전당대회에 출마한 대표·최고위원 후보가 참석하는 첫 합동연설회를 개최했다. 합동연설회는 김문수 전 고용노동부 장관과 안철수·장동혁·조경태 의원 등 당 대표 후보자 4명과 최고위원, 청년 최고위원 본경선 진출자들이 정견을 발표하는 형식으로 진행됐다. #국민의힘#전당대회#당대표#peoplepowerparty",2025-08-08T19:52:59Z,중앙일보,"['중앙일보', 'UCH3mJ-nHxjjny2FJbJaqiDA', '중앙일보 뉴스', '뉴스', '신문', '방송', '국민의힘', '전당대회', '당대표', '김문수', '안철수', '장동혁', '조경태']",25,none,PT2H36M56S,12634,193,0,64,processed,public,"['https://en.wikipedia.org/wiki/Politics', 'https://en.wikipedia.org/wiki/Society']",2025-08-08T04:58:51Z,2025-08-08T07:36:08Z,N/A,N/A
중앙일보,WsRdQCuyeEE,https://www.youtube.com/watch?v=WsRdQCuyeEE,"[라이브] '텃밭' 호남 찾은 정청래 ""윤석열 떼쓰기에 영장 무력화…통탄할 일"" (2025.08.08)","✔중앙일보 구독하기 https://www.youtube.com/c/JoongAngIlbo?sub_confirmation=1 정청래 더불어민주당 대표가 8일 김건희 특검이 체포영장 재집행에 실패한 윤석열 전 대통령을 두고 “내란 수괴 피의자 윤석열 체포가 또다시 무산돼 참 답답할 노릇”이라며 “법원의 영장이 한 사람의 떼쓰는 것으로 무력화된다는 것은 국민에게도 통탄할 일”이라고 지적했다. 정 대표는 이날 민주당 전남도당에서 열린 호남 현장 최고위원회의에서 “특검에서는 법대로, 영장대로, 물리력을 동원해서라도 (영장을) 강력하게 집행해 주시기를 바란다”라며 “내란 극우 윤석열과 김건희가 마주할 것은 법의 심판뿐”이라고 강조했다. #민주당#정청래#호남#theminjoo",2025-08-08T14:15:48Z,중앙일보,"['중앙일보', 'UCH3mJ-nHxjjny2FJbJaqiDA', '중앙일보 뉴스', '뉴스', '신문', '방송', '민주당', '정청래', '호남', '최고위']",25,none,PT39M26S,640,6,0,5,processed,public,"['https://en.wikipedia.org/wiki/Politics', 'https://en.wikipedia.org/wiki/Society']",2025-08-08T01:29:36Z,2025-08-08T02:08:55Z,N/A,N/A
중앙일보,_qI0GvSd5p8,https://www.youtube.com/watch?v=_qI0GvSd5p8,"정청래, 전남 무안군 수해현장 방문",✔중앙일보 구독하기 https://www.youtube.com/c/JoongAngIlbo?sub_confirmation=1 더불어민주당 정청래 대표가 8일 전남 무안군의 수해 지역을 찾아 피해 상황을 살피고 제도 개선 등 지원을 약속했다. #더불어민주당 #정청래 #theminjoo,2025-08-08T06:51:05Z,중앙일보,"['중앙일보', 'UCH3mJ-nHxjjny2FJbJaqiDA', '중앙일보 뉴스', '뉴스', '신문', '방송']",25,none,PT1M28S,2654,86,0,3,processed,public,"['https://en.wikipedia.org/wiki/Politics', 'https://en.wikipedia.org/wiki/Society']",N/A,N/A,N/A,N/A
중앙일보,Jl1VJErFfOo,https://www.youtube.com/watch?v=Jl1VJErFfOo,"민주당, '통일교 정치자금 의혹' 권성동 징계안 제출","✔중앙일보 구독하기 https://www.youtube.com/c/JoongAngIlbo?sub_confirmation=1 더불어민주당이 통일교 측으로부터 불법 정치자금을 수수한 의혹을 받는 권성동 국민의힘 의원에 대한 징계안을 국회에 제출했다. 박상혁 원내소통수석부대표는 8일 징계안 제출 후 기자들과 만나 ""(권 의원이) 통일교 교주와 관계자에게 거액의 자금을 수수했다는 언론 보도가 있었다""며 ""이는 국회법이 정하고 있는 징계사유에 명백히 해당한다""고 주장했다. 이어 ""정당 민주주의가 훼손되는 것을 막고 국회가 국민에게 신뢰받을 수 있도록 징계안을 제출하게 됐다""고 밝혔다. #권성동 #국회 #illegalpoliticalfunds",2025-08-08T06:43:53Z,중앙일보,"['중앙일보', 'UCH3mJ-nHxjjny2FJbJaqiDA', '중앙일보 뉴스', '뉴스', '신문', '방송']",25,none,PT1M50S,1375,25,0,15,processed,public,"['https://en.wikipedia.org/wiki/Politics', 'https://en.wikipedia.org/wiki/Society']",N/A,N/A,N/A,N/A
중앙일보,SP9BheVy5JA,https://www.youtube.com/watch?v=SP9BheVy5JA,'내란 공모' 이상민 구속 기간 연장…오늘 구속적부심사,"✔중앙일보 구독하기 https://www.youtube.com/c/JoongAngIlbo?sub_confirmation=1 12·3 내란 혐의를 수사 중인 내란 특검팀(특별검사 조은석)이 이상민 전 행정안전부 장관의 구속 기간을 연장했다. 서울중앙지법은 최근 특검팀의 신청을 받아들여 이 전 장관의 구속 기간을 오는 19일까지로 늘린 것으로 알려졌다. 이 전 장관은 지난 6일 “구속이 불필요하다”며 구속적부심사를 청구했고, 심사는 8일 열린다. #이상민 #내란특검 #구속적부심 #leesangmin",2025-08-08T02:44:45Z,중앙일보,"['중앙일보', 'UCH3mJ-nHxjjny2FJbJaqiDA', '중앙일보 뉴스', '뉴스', '신문', '방송']",25,none,PT1M17S,2454,59,0,3,processed,public,"['https://en.wikipedia.org/wiki/Politics', 'https://en.wikipedia.org/wiki/Society']",N/A,N/A,N/A,N/A
중앙일보,0ZUJZinGrE8,https://www.youtube.com/watch?v=0ZUJZinGrE8,"정청래, 5·18민주묘지 참배 ""계엄 성공했다면 이 대통령도 불귀의 객""","✔중앙일보 구독하기 https://www.youtube.com/c/JoongAngIlbo?sub_confirmation=1 정청래 더불어민주당 대표가 국립5·18민주묘지를 찾아 ""광주 영령들의 뜻대로 대한민국의 법대로 내란 세력을 척결하겠다""고 말했다. #더불어민주당 #정청래 #Jeongcheongrae",2025-08-08T02:42:10Z,중앙일보,"['중앙일보', 'UCH3mJ-nHxjjny2FJbJaqiDA', '중앙일보 뉴스', '뉴스', '신문', '방송']",25,none,PT2M31S,2274,76,0,6,processed,public,"['https://en.wikipedia.org/wiki/Politics', 'https://en.wikipedia.org/wiki/Society']",N/A,N/A,N/A,N/A
중앙일보,RO40V7iKCIo,https://www.youtube.com/watch?v=RO40V7iKCIo,"국힘 ""조국이 독립운동 했나…입시비리 사면, 최악 정치사면""","✔중앙일보 구독하기 https://www.youtube.com/c/JoongAngIlbo?sub_confirmation=1 국민의힘은 8일 조국 전 조국혁신당 대표가 광복절 특사 후보군에 포함된 데 대해 ""최악의 정치사면""이라고 규탄했다. #국민의힘 #조국 #광복절특사",2025-08-08T01:42:06Z,중앙일보,"['중앙일보', 'UCH3mJ-nHxjjny2FJbJaqiDA', '중앙일보 뉴스', '뉴스', '신문', '방송']",25,none,PT1M44S,1772,23,0,11,processed,public,"['https://en.wikipedia.org/wiki/Politics', 'https://en.wikipedia.org/wiki/Society']",N/A,N/A,N/A,N/A
동아일보,4O-iaiFTQ2w,https://www.youtube.com/watch?v=4O-iaiFTQ2w,"속도내는 민주당, 이재명은 고민","#김근식 #김철근 #정청래 #이재명 #개혁 #동아일보 #법정모독 앞에서 하는 얘기보다 숨어서 하는 얘기가 더 솔직하고 재밌다! 연극을 끝낸 무대 뒤 배우처럼, 후련~하게 털겠습니다. '법정모독' 특별판 커튼콜~ Copyright Ⓒ 동아일보. All rights reserved. 무단 전재, 재배포 및 AI 학습 이용 금지 동아일보 공식 홈페이지에서 더 많은 기사를 읽어보세요 👉 https://www.donga.com 네이버 동아일보 페이지 구독을 통해 더 많은 기사를 읽어보세요 👉 https://media.naver.com/press/020 동아일보 🎁구독 패키지🎁로 신문 구독 부담 없이 시작해 보세요! 💰3개월 단기 구독으로 쉽고 가볍게 동아일보 종이 신문 구독 가능 📚밀리의서재, 윌라, 어린이과학동아 등 다양한 콘텐츠 대기 중 🔽자세한 내용은 동아일보 브랜드 스토어에서🔽 https://smartstore.naver.com/dbr/category/299be857bc114beb8662150c3d131328?cp=1",2025-08-08T13:00:12Z,동아일보,"['동아일보', '한동훈', 'gksehdgns', '한동훈 당대표', '국힘', '국민의힘', '김민석', '주진우', '김근식', '박원석', '윤석열', '특검', '김건희', '동아', 'ehddkdlfqh', 'qjqwjdaehhr', '법정몯고', '한덩훈', '윤서령', '윤서열', '출판기념회', '청문회', '청문회결과', '청문회김민석', '출판', '출판사', '짠한형', '술방송', '유경험자', '피셜', '공식', '만원', '청문회하이라이트', '김민석반응', '국무총리', '부동상', '집값', '이준석', '출판기념', '유근형', '권오혁', '법정모독', '정부해', '한동훈저녁', '근황', '쇼츠', '가격', '현장영상', '실시간', '라이브', '대통령', '김건희 여사', '이준석 지지율', '특검법 현황', '통과', '부결', '국회', '이재명', '이재명대통령', '고용노동부장관', '오징어게임', '당대표', '#김건희특검', '#특검', '#윤석열', '#한동훈', '#안철수', '#국민의힘', '#전당대회', '#이준석', '#정치썰', '#쌍권', '#윤상현', '#김철근', '#친윤', '#구속', '#재구속', '#구치소', '#면회', '#이재명', '#자통당', '#합당', '#당대표', '#강선우', '#갑질', '#여가부', '#여가부장관', '#장관', '#후보자', '#청문회', '#대통령', '#조경태', '#혁신', '정청래', '대선', '대권', '플랜', '사법개혁', '언론개혁', '검찰개혁']",25,none,PT1M6S,1791,25,0,4,processed,public,"['https://en.wikipedia.org/wiki/Politics', 'https://en.wikipedia.org/wiki/Society']",N/A,N/A,N/A,N/A
동아일보,G6_v4Mm2_Gg,https://www.youtube.com/watch?v=G6_v4Mm2_Gg,"푸틴도, 룰라도 당했다…트럼프의 관세전쟁, 최대 피해자는? [이슈플러스]","4월 2일. 도널드 트럼프 미국 대통령이 선언했던 ‘해방의 날’이 8월 7일(현지 시간) 시작됐습니다. 세계 68개 국가와 EU를 상대로 부과한 상호관세가 발효되는 건데요. 다른 나라들로부터 ‘착취를 당해왔다’고 주장하며 ‘관세 전쟁’을 벌인 트럼프 정부의 행보, 그리고 전망까지 이슈플러스가 짚어봤습니다. 00:00 트럼프의 '해방의 날' 선언 00:48 미국은 해방, 다른 나라는 ‘투자인질’? 01:37 관세협상을 ‘정치보복용’으로? 01:58 관세협상을 ‘외교압박용’으로까지? 02:58 고관세로 고통받는 건 미국 시민들? 04:18 트럼프의 관세협상, 공수표일 수도 있다? 04:38 트럼프의 진짜 속내는? #동아일보 #이슈영상 #이슈플러스 #뉴스 #실시간 #트럼프 #도널드트럼프 #미국 #관세 #상호관세 #관세전쟁 #관세폭탄 #관세협상 #관세율 #고관세 #관세효과 #해방의날 #투자 #무역 #무역인질극 #스위스 #롤렉스 #스와치 #스위스시계 #브라질 #인도 #러시아 #푸틴 #정치압박 #외교압박 #윌리엄매킨리 #매킨리 #대통령 #인플레이션 #반도체 #의약품 #정치 #외교 #국제 #경제 ---- Copyright Ⓒ 동아일보. All rights reserved. 무단 전재, 재배포 및 AI 학습 이용 금지 동아일보 공식 홈페이지에서 더 많은 기사를 읽어보세요 👉 https://www.donga.com 네이버 동아일보 페이지 구독을 통해 더 많은 기사를 읽어보세요 👉 https://media.naver.com/press/020 동아일보 🎁구독 패키지🎁로 신문 구독 부담 없이 시작해 보세요! 💰3개월 단기 구독으로 쉽고 가볍게 동아일보 종이 신문 구독 가능 📚밀리의서재, 윌라, 어린이과학동아 등 다양한 콘텐츠 대기 중 🔽자세한 내용은 동아일보 브랜드 스토어에서🔽 https://smartstore.naver.com/dbr/category/299be857bc114beb8662150c3d131328?cp=1",2025-08-08T10:03:19Z,동아일보,['동아일보'],25,none,PT6M16S,176,10,0,0,processed,public,"['https://en.wikipedia.org/wiki/Politics', 'https://en.wikipedia.org/wiki/Society']",N/A,N/A,N/A,N/A
동아일보,4YEbi1PRFHk,https://www.youtube.com/watch?v=4YEbi1PRFHk,이재명의 길을 가는 정청래?,"#김근식 #김철근 #이재명 #정청래 #민주당 #당대표 #동아일보 #법정모독 앞에서 하는 얘기보다 숨어서 하는 얘기가 더 솔직하고 재밌다! 연극을 끝낸 무대 뒤 배우처럼, 후련~하게 털겠습니다. '법정모독' 특별판 커튼콜~ Copyright Ⓒ 동아일보. All rights reserved. 무단 전재, 재배포 및 AI 학습 이용 금지 동아일보 공식 홈페이지에서 더 많은 기사를 읽어보세요 👉 https://www.donga.com 네이버 동아일보 페이지 구독을 통해 더 많은 기사를 읽어보세요 👉 https://media.naver.com/press/020 동아일보 🎁구독 패키지🎁로 신문 구독 부담 없이 시작해 보세요! 💰3개월 단기 구독으로 쉽고 가볍게 동아일보 종이 신문 구독 가능 📚밀리의서재, 윌라, 어린이과학동아 등 다양한 콘텐츠 대기 중 🔽자세한 내용은 동아일보 브랜드 스토어에서🔽 https://smartstore.naver.com/dbr/category/299be857bc114beb8662150c3d131328?cp=1",2025-08-08T10:00:14Z,동아일보,"['동아일보', '한동훈', 'gksehdgns', '한동훈 당대표', '국힘', '국민의힘', '김민석', '주진우', '김근식', '박원석', '윤석열', '특검', '김건희', '동아', 'ehddkdlfqh', 'qjqwjdaehhr', '법정몯고', '한덩훈', '윤서령', '윤서열', '출판기념회', '청문회', '청문회결과', '청문회김민석', '출판', '출판사', '짠한형', '술방송', '유경험자', '피셜', '공식', '만원', '청문회하이라이트', '김민석반응', '국무총리', '부동상', '집값', '이준석', '출판기념', '유근형', '권오혁', '법정모독', '정부해', '한동훈저녁', '근황', '쇼츠', '가격', '현장영상', '실시간', '라이브', '대통령', '김건희 여사', '이준석 지지율', '특검법 현황', '통과', '부결', '국회', '이재명', '이재명대통령', '고용노동부장관', '오징어게임', '당대표', '#김건희특검', '#특검', '#윤석열', '#한동훈', '#안철수', '#국민의힘', '#전당대회', '#이준석', '#정치썰', '#쌍권', '#윤상현', '#김철근', '#친윤', '#구속', '#재구속', '#구치소', '#면회', '#이재명', '#자통당', '#합당', '#당대표', '#강선우', '#갑질', '#여가부', '#여가부장관', '#장관', '#후보자', '#청문회', '#대통령', '#조경태', '#혁신', '정청래', '대선', '대권', '플랜']",25,none,PT1M2S,2619,33,0,0,processed,public,"['https://en.wikipedia.org/wiki/Politics', 'https://en.wikipedia.org/wiki/Society']",N/A,N/A,N/A,N/A
동아일보,mQLVEm8fGI4,https://www.youtube.com/watch?v=mQLVEm8fGI4,"조국-정경심 '사면 가닥'에 김철근 ""부산시장 노릴 가능성 있어!"" 🔥법정모독 커튼콜🔥 EP.15 하이라이트","#조국 #김근식 #김철근 #동아일보 #법정모독 앞에서 하는 얘기보다 숨어서 하는 얘기가 더 솔직하고 재밌다! 연극을 끝낸 무대 뒤 배우처럼, 후련~하게 털겠습니다. '법정모독' 특별판 커튼콜~ Copyright Ⓒ 동아일보. All rights reserved. 무단 전재, 재배포 및 AI 학습 이용 금지 동아일보 공식 홈페이지에서 더 많은 기사를 읽어보세요 👉 https://www.donga.com 네이버 동아일보 페이지 구독을 통해 더 많은 기사를 읽어보세요 👉 https://media.naver.com/press/020 동아일보 🎁구독 패키지🎁로 신문 구독 부담 없이 시작해 보세요! 💰3개월 단기 구독으로 쉽고 가볍게 동아일보 종이 신문 구독 가능 📚밀리의서재, 윌라, 어린이과학동아 등 다양한 콘텐츠 대기 중 🔽자세한 내용은 동아일보 브랜드 스토어에서🔽 https://smartstore.naver.com/dbr/category/299be857bc114beb8662150c3d131328?cp=1",2025-08-08T09:01:23Z,동아일보,['동아일보'],25,none,PT2M10S,563,13,0,2,processed,public,"['https://en.wikipedia.org/wiki/Politics', 'https://en.wikipedia.org/wiki/Society']",N/A,N/A,N/A,N/A
동아일보,OaG0omTn8P8,https://www.youtube.com/watch?v=OaG0omTn8P8,조국 ‘광복절특사’ 명단 포함 李 대통령 결정만 남았다,"조국 전 대표가 8·15 광복절 특별사면 명단에 포함되자 야권이 강하게 반발에 나섰습니다. #shorts #동아일보 #이슈영상 #뉴스 #실시간 #조국 #조국혁신당 #야당 #국민의힘 #송언석 #박형수 #김문수 #자녀입시비리 #조국형량 #조국구속 #사면대상 #이재명 #국무회의 #조국사면 세상을 보는 맑은 창, 동아일보 공식 홈페이지에서 더 많은 기사를 읽어보세요 👉 https://www.donga.com ---- Copyright Ⓒ 동아일보. All rights reserved. 무단 전재, 재배포 및 AI 학습 이용 금지 동아일보 공식 홈페이지에서 더 많은 기사를 읽어보세요 👉 https://www.donga.com 네이버 동아일보 페이지 구독을 통해 더 많은 기사를 읽어보세요 👉 https://media.naver.com/press/020 동아일보 🎁구독 패키지🎁로 신문 구독 부담 없이 시작해 보세요! 💰3개월 단기 구독으로 쉽고 가볍게 동아일보 종이 신문 구독 가능 📚밀리의서재, 윌라, 어린이과학동아 등 다양한 콘텐츠 대기 중 🔽자세한 내용은 동아일보 브랜드 스토어에서🔽 https://smartstore.naver.com/dbr/category/299be857bc114beb8662150c3d131328?cp=1",2025-08-08T07:48:09Z,동아일보,['동아일보'],25,none,PT1M,4107,72,0,5,processed,public,['https://en.wikipedia.org/wiki/Politics'],N/A,N/A,N/A,N/A
동아일보,1TM2KsIp3HQ,https://www.youtube.com/watch?v=1TM2KsIp3HQ,"""계엄 때 죽은 사람 있냐"" 김문수에 찬탄파 비판 폭주","김문수 후보의 폭탄발언에 찬탄파의 비판이 폭주했습니다. #shorts #동아일보 #이슈영상 #뉴스 #실시간 #국민의힘 #국힘 #김문수 #안철수 #조경태 #전한길 #장동혁 #한동훈 #계엄 #옹호 #비판 #국힘갈등 #국힘당대표 세상을 보는 맑은 창, 동아일보 공식 홈페이지에서 더 많은 기사를 읽어보세요 👉 https://www.donga.com ---- Copyright Ⓒ 동아일보. All rights reserved. 무단 전재, 재배포 및 AI 학습 이용 금지 동아일보 공식 홈페이지에서 더 많은 기사를 읽어보세요 👉 https://www.donga.com 네이버 동아일보 페이지 구독을 통해 더 많은 기사를 읽어보세요 👉 https://media.naver.com/press/020 동아일보 🎁구독 패키지🎁로 신문 구독 부담 없이 시작해 보세요! 💰3개월 단기 구독으로 쉽고 가볍게 동아일보 종이 신문 구독 가능 📚밀리의서재, 윌라, 어린이과학동아 등 다양한 콘텐츠 대기 중 🔽자세한 내용은 동아일보 브랜드 스토어에서🔽 https://smartstore.naver.com/dbr/category/299be857bc114beb8662150c3d131328?cp=1",2025-08-08T07:00:24Z,동아일보,['동아일보'],25,none,PT57S,1109,22,0,10,processed,public,"['https://en.wikipedia.org/wiki/Politics', 'https://en.wikipedia.org/wiki/Society']",N/A,N/A,N/A,N/A
한겨레TV,AuRhNaNl96c,https://www.youtube.com/watch?v=AuRhNaNl96c,"김건희, 본인 육성 “이 천수삼이 한학자가 먹는 그거?” 제시한 특검에 “태양인이라 못먹어” 발뺌하다 딱걸렸다(고현준,노영희,장윤미,김종대) | 뉴스 다이브 0808 클립3","노영희 “특검에 알아보니, 전략! 김건희에 일부러 친절하게...” #김건희 #김건희특검 #한학자 책임피디: 김도성 진행: 고현준 기술: 주가원 타이틀 / C.G : 김수경 취재·구성: 조성욱 연출: 위준영 이예진 김승하 (marco0428@hani.co.kr) ■ 뉴스 다이브를 시청해 주셔서 감사합니다! 마켓하니로 유용한 쇼핑 하시고 한겨레에도 힘을 실어주시면 감사하겠습니다! https://markethani.com ▶ 한겨레 누리집: https://www.hani.co.kr/ ▶ 한겨레TV 페이스북: https://www.facebook.com/hankyorehtv/",2025-08-08T13:00:19Z,한겨레TV,"['한겨레', '한겨레TV', '공덕포차', '막전막후', '성한용', '송채경화', '논썰', '뉴스크림', '한겨레21', '김건희', '한동훈', '이재명', '대통령', '윤석열', '정치', '시사', '뉴스', '언론', '저널리즘', '유튜브', '정치막전막후', '경제', '사회', '공론', '여론', '뉴스다이브', '고현준', '고추자', '내란', '내란수괴', '더불어민주당', '민주당', '국민의힘', '국힘', '채상병특검', '이명현', '박정훈', '항명', '임성근', '이철규', '김건희특검', '민중기', '도이치', '삼부토건', '이기훈', '주가조작', '공천개입', '양평고속도로', '명태균', '명태균게이트', '집사게이트', '김예성', '이종호', '블랙펄인베스트', '코바나컨텐츠', '건진법사', '전성배', '건희2', '최은순', '김진우', '소환조사', '주진우', '컷오프', '전광훈', '권성동', '한학자', '전한길', '전당대회', '우원식', '국회의장', '김건희구속', '구속영장', '서울구치소', '구치소', '노영희', '장윤미', '김종대']",25,none,PT19M36S,188440,5910,0,155,processed,public,"['https://en.wikipedia.org/wiki/Politics', 'https://en.wikipedia.org/wiki/Society']",N/A,N/A,N/A,N/A
한겨레TV,c0lSw0afDIw,https://www.youtube.com/watch?v=c0lSw0afDIw,"김건희 ‘거짓말’ 목줄 잡혔다, 윤석열 ‘극렬저항’ 김건희 손절각/ '초대형의혹' 원희룡 수사 가속 [#논썰｜EP.242]","0:00 하이라이트 1:54 특검, 혐의 입증할 증거·진술 확보 4:23 김건희 “7초 매매 우연의 일치”…반박 진술·정황 다수 7:31 명태균 “윤·김, 인사권·공천권 5 대 5로 약속” 9:23 김건희, 통일교쪽에 먼저 전화해 “선물 잘 받았다” 11:11 2015년 진품 출시된 나토 목걸이, 김건희 “2010년 가품 구입” 황당 주장 15:02 김건희 “아무 것도 아닌 사람”, 계산된 책임 회피용 발언 15:57 윤석열 조사 거부, 김건희 손절각? 18:00 또 하나의 ‘키 플레이어’ 원희룡 수사는? 기획 출연 손원제 논설위원 연출 편집 조소영",2025-08-08T12:00:06Z,한겨레TV,"['한겨레', '한겨레TV', '공덕포차', '막전막후', '성한용', '송채경화', '논썰', '뉴스크림', '한겨레21', '김건희', '한동훈', '이재명', '대통령', '윤석열', '정치', '시사', '뉴스', '언론', '저널리즘', '유튜브', '정치막전막후', '경제', '사회', '공론', '여론']",25,none,PT21M10S,48709,1835,0,56,processed,public,"['https://en.wikipedia.org/wiki/Politics', 'https://en.wikipedia.org/wiki/Society']",2025-08-08T12:00:06Z,2025-08-08T12:23:38Z,N/A,N/A
